username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
selfiani36,1553,2021-06-12,siapa nih yg belum unduh aplikasi UKI ? yuk download aplikasi UKI sekarang dan mari bertemu disana   #uki #ukiapp #ukidownloadapp,6972871484276477186,https://www.tiktok.com/@selfiani36/video/6972871484276477186?lang=en,40100,0,126,1,"['uki', 'ukiapp', 'ukidownloadapp']"
indraiskandarnew26,9690,2021-06-12,Akhirnya kedua orang tuaku mengintrogasi dan menyetujui hubungan kami #uki #ukiapp,6972818447860337922,https://www.tiktok.com/@indraiskandarnew26/video/6972818447860337922?lang=en,101400,74,133,14,"['uki', 'ukiapp']"
acha1606,1338,2021-06-12,"Yey akhir nya disetujuin juga sama orang tua 💖 tuhkan gaes kalau cari2 laki2 hrs yg serius yah, download Uki supaya bsa temukan jodoh💜 #Uki #Ukiapp",6972874211371142402,https://www.tiktok.com/@acha1606/video/6972874211371142402?lang=en,107800,4,128,1,"['uki', 'ukiapp']"
doa_ayumi,35900,2021-06-12,#uki #ukiapp akhirnya di tanya ini itu deh ... untung psanganya ketemu di uki..jd gk ngecewain,6972850950289509634,https://www.tiktok.com/@doa_ayumi/video/6972850950289509634?lang=en,110100,0,621,11,"['uki', 'ukiapp']"
oktorizaldi,955,2021-06-12,download uki temukan aku di sana#uki #ukiapp,6972851428457057538,https://www.tiktok.com/@oktorizaldi/video/6972851428457057538?lang=en,47200,0,7,2,"['uki', 'ukiapp']"
iantjaya1,1569,2021-06-12,para jomblo gak perlu risau tak perlu bimbang download uki buruan. #uki #ukiapp #ukidownload #jomblo,6972830156180229378,https://www.tiktok.com/@iantjaya1/video/6972830156180229378?lang=en,1080,4,128,8,"['uki', 'ukiapp', 'ukidownload', 'jomblo']"
niken_zulia,112500,2021-06-12,pasti ketemu #uki #ukiapp,6972836414752886018,https://www.tiktok.com/@niken_zulia/video/6972836414752886018?lang=en,101200,140,524,52,"['uki', 'ukiapp']"
cacafelisha0,140,2021-06-12,"yok temukan pasanganmu di UKI ku jamin orang di UKI tidak mungkin mengecewakanmu dan org"" terdekat mu#UKIapp #uki #fypシ #fyp",6972789543984532737,https://www.tiktok.com/@cacafelisha0/video/6972789543984532737?lang=en,103000,1,1,0,"['ukiapp', 'uki', 'fypシ', 'fyp']"
ruby.ophelia,20100,2021-06-12,Pasti kalian pernah di posisi ini kan? Hayoo ngaku? Berjalan mulus? Karena #uki aku telah menemukan pasangan yg tepat yuk download #ukiapp 💜,6972823807753080066,https://www.tiktok.com/@ruby.ophelia/video/6972823807753080066?lang=en,116100,156,931,73,"['uki', 'ukiapp']"
selfiani36,1553,2021-06-12,Siapa nih hubungannya udah di restui sama orang tuanya ? yuk download aplikasi UKI dan mari bertemu di sana #uki #ukiapp #ukidownloadapp,6972841866697936129,https://www.tiktok.com/@selfiani36/video/6972841866697936129?lang=en,100300,0,144,1,"['uki', 'ukiapp', 'ukidownloadapp']"
wanz3,518,2021-06-12,"temenan di uki itu seru nya orang nya pada baik2 ,gk prcaya? cobain deh #ukiapp #ukiappdonwload #aplikasiuki",6972842242901921025,https://www.tiktok.com/@wanz3/video/6972842242901921025?lang=en,33200,0,123,1,"['ukiapp', 'ukiappdonwload', 'aplikasiuki']"
ruby.ophelia,20100,2021-06-12,Wah berasa dejavu yaa!! Aku kasih tips buat main #uki aja! Biar dia semangat dan ga galau lagi #ukiapp 💜 #fyp #pov,6972838099223153921,https://www.tiktok.com/@ruby.ophelia/video/6972838099223153921?lang=en,114000,158,878,71,"['uki', 'ukiapp', 'fyp', 'pov']"
iantjaya1,1569,2021-06-12,segera temukan jodohmu dengan cara download aplikasi..#uki #ukiapp #ukidownload,6972828726727937281,https://www.tiktok.com/@iantjaya1/video/6972828726727937281?lang=en,101300,4,291,9,"['uki', 'ukiapp', 'ukidownload']"
ayurahayyy,968,2021-06-11,Penasarankan apa yang akan terjadi selanjutnya? #uki #ukiapp #fyp,6972571409600023810,https://www.tiktok.com/@ayurahayyy/video/6972571409600023810?lang=en,1155,0,274,1,"['uki', 'ukiapp', 'fyp']"
rahmaaputri18,1652,2021-06-12,nah ingin tau next gmn?  jangan lupa download app UKI ya #uki #ukiapp #fyp,6972586254563085569,https://www.tiktok.com/@rahmaaputri18/video/6972586254563085569?lang=en,1285,0,228,1,"['uki', 'ukiapp', 'fyp']"
vollarramli,5103,2021-06-11,Tercyduk 😆 Lisa pergi temui pacar 💕 #uki#ukiapp#ukiappdownload#,6972576097405816065,https://www.tiktok.com/@vollarramli/video/6972576097405816065?lang=en,1404,3,180,71,"['uki', 'ukiapp', 'ukiappdownload']"
iramutiapratiwii,12900,2021-06-12,kira kira direstuin gak nih? yuk download aplikasi UKI sekarang dan kita bertemu disana 😊 #uki #ukiapp #ukidownloadapp,6972582587873168642,https://www.tiktok.com/@iramutiapratiwii/video/6972582587873168642?lang=en,1297,4,210,1,"['uki', 'ukiapp', 'ukidownloadapp']"
ruby.ophelia,20100,2021-06-11,Sedih banget gaboleh memilih pasangan sendiri 😥 Lebih baik download #uki #ukiapp dan temukan aku disana !! https://uki.booyah.cc/mobile/,6972515648958139649,https://www.tiktok.com/@ruby.ophelia/video/6972515648958139649?lang=en,100500,226,618,72,"['uki', 'ukiapp']"
elzaraproject,247,2021-06-11,Akhirnya ortuku memberi restu! Seneng banget! Jangan lupa download UKI APPS sekarang juga dan mari berteman! #uki #ukiapp #fyp,6972581457629875457,https://www.tiktok.com/@elzaraproject/video/6972581457629875457?lang=en,2328,0,208,1,"['uki', 'ukiapp', 'fyp']"
rahmaaputri18,1652,2021-06-11,yah ketauan deh aku berkencan 🙃 yuk download app UKI sekarang juga ya #uki #ukiapp #fyp,6972574801164651777,https://www.tiktok.com/@rahmaaputri18/video/6972574801164651777?lang=en,1304,0,235,1,"['uki', 'ukiapp', 'fyp']"
ayurahayyy,968,2021-06-11,Ini kan yang kalian tunggu.. #uki #ukiapp #fyp,6972570926965591297,https://www.tiktok.com/@ayurahayyy/video/6972570926965591297?lang=en,1238,0,232,2,"['uki', 'ukiapp', 'fyp']"
diannur1176,1182,2021-06-12,download uki dan kamu akan menemukan pasangan yg membuatmu bahagia..#uki #ukiapp #fyp,6972582551827287297,https://www.tiktok.com/@diannur1176/video/6972582551827287297?lang=en,1106,0,345,2,"['uki', 'ukiapp', 'fyp']"
mahardikanp,567,2021-06-12,akhirnya disetujui oleh orang tua. jangan lupa yaa download uki sekarang juga https://uki.booyah.cc/mobile/ #uki #ukiapp #ukiappdownload,6972866419713182977,https://www.tiktok.com/@mahardikanp/video/6972866419713182977?lang=en,142,0,127,2,"['uki', 'ukiapp', 'ukiappdownload']"
indraiskandarnew26,9690,2021-06-12,Wah sepupuku curhat sepertinya seru nih ceritanya #uki #ukiapp,6972805892974693634,https://www.tiktok.com/@indraiskandarnew26/video/6972805892974693634?lang=en,101400,8,112,7,"['uki', 'ukiapp']"
jacks_0197,3422,2021-06-12,curhatan sepupu. larangan keluarga. download UKI dan temukan aku disana #ukiapp #uki,6972826249152515330,https://www.tiktok.com/@jacks_0197/video/6972826249152515330?lang=en,103300,6,276,10,"['ukiapp', 'uki']"
syahrizal067,10300,2021-06-12,"Cuma di uki kamu bisa menemukan pasangan terbaik dan tidak akan membuat kecewa ,, https://uki.booyah.cc/mobile/ #uki #ukiapp",6972860583146278145,https://www.tiktok.com/@syahrizal067/video/6972860583146278145?lang=en,108300,0,544,1,"['uki', 'ukiapp']"
mahardikanp,567,2021-06-12,akhirnya disetujui oleh orang tua. jangan lupa yaa download uki sekarang juga https://uki.booyah.cc/mobile/ #uki #ukiapp #ukiappdownload,6972867578544917761,https://www.tiktok.com/@mahardikanp/video/6972867578544917761?lang=en,141,0,127,2,"['uki', 'ukiapp', 'ukiappdownload']"
mauuuit,328,2021-06-12,yuk download uki kalian bisa dapet temen dan bisa nyari pasangan #uki #ukiapp #fypシ,6972851190040186114,https://www.tiktok.com/@mauuuit/video/6972851190040186114?lang=en,2068,17,34,40,"['uki', 'ukiapp', 'fypシ']"
kaisa650,741,2021-06-12,"Temukan pasangan'mu yuk donwload aplikasi UKI skrng,#uki  #ukiapp",6972858242640661762,https://www.tiktok.com/@kaisa650/video/6972858242640661762?lang=en,10200,0,139,59,"['uki', 'ukiapp']"
zyosephr,14700,2021-06-12,Ayok guys buruan download UKI! https://uki.booyah.cc/mobile/ #uki #ukiapp,6972851525240589570,https://www.tiktok.com/@zyosephr/video/6972851525240589570?lang=en,107100,5,323,33,"['uki', 'ukiapp']"
ghibaja,2080,2021-06-12,Gak mau ketahuan pacaran? cari yang jauh aja lewat UKI. #uki #ukiapp #fyp #capcut,6972867669041089793,https://www.tiktok.com/@ghibaja/video/6972867669041089793?lang=en,26200,0,133,1,"['uki', 'ukiapp', 'fyp', 'capcut']"
ghibaja,2080,2021-06-12,Akhir nya ortu menerima hubungan kami #uki #ukiapp #CobainCimoryCeger #fyp,6972863391337696513,https://www.tiktok.com/@ghibaja/video/6972863391337696513?lang=en,14100,0,133,1,"['uki', 'ukiapp', 'CobainCimoryCeger', 'fyp']"
zyosephr,14700,2021-06-12,Jangan lupa download UKI ya guys! https://uki.booyah.cc/mobile/ #uki #ukiapp,6972850846644129025,https://www.tiktok.com/@zyosephr/video/6972850846644129025?lang=en,103400,4,279,32,"['uki', 'ukiapp']"
sebelasduatiga_,6305,2021-06-12,Download uki temukan psangan kalian d sana #UKI #ukiapp #ukiappdownload,6972862003320851714,https://www.tiktok.com/@sebelasduatiga_/video/6972862003320851714?lang=en,101500,0,187,32,"['uki', 'ukiapp', 'ukiappdownload']"
mauuuit,328,2021-06-12,nih caranya gunain aplikasi uki bagi yg belum tau😘#uki #ukiapp #fypシ,6972851786868608257,https://www.tiktok.com/@mauuuit/video/6972851786868608257?lang=en,2087,16,35,42,"['uki', 'ukiapp', 'fypシ']"
virarahmawati496,333,2021-06-12,"#fyp #ukiapp Yo download aplikasi uki,link ada d bio ya#fypppppppppppp",6972866417515334913,https://www.tiktok.com/@virarahmawati496/video/6972866417515334913?lang=en,1138,0,243,4,"['fyp', 'ukiapp', 'fypppppppppppp']"
dhytashl18,87300,2021-06-12,gimana kalian masih jomblo? hehe join di uki app yuk biar bisa dapet pacar! #uki #ukiapp #fyp #foryourpage #dialog,6972829956715990274,https://www.tiktok.com/@dhytashl18/video/6972829956715990274?lang=en,104300,4,306,18,"['uki', 'ukiapp', 'fyp', 'foryourpage', 'dialog']"
nitamita.51,12100,2021-06-12,Kekasihku bertemu keluargaku. Larangan Keluarga. download UKI dan temukan aku disana #ukiapp #uki,6972819594079702273,https://www.tiktok.com/@nitamita.51/video/6972819594079702273?lang=en,103100,0,295,17,"['ukiapp', 'uki']"
sebelasduatiga_,6305,2021-06-12,"Aku bertemu pacar aku di uki, orangtua ku pun merestuinya #UKI #ukiapp #ukiappdownload",6972864565302365441,https://www.tiktok.com/@sebelasduatiga_/video/6972864565302365441?lang=en,10200,0,151,3,"['uki', 'ukiapp', 'ukiappdownload']"
nitamita.51,12100,2021-06-12,curhat sepupuku. larangan keluarga. download UKI dan temukan aku disana #uki #ukiapp,6972820686637124866,https://www.tiktok.com/@nitamita.51/video/6972820686637124866?lang=en,103400,0,320,29,"['uki', 'ukiapp']"
syahrizal067,10300,2021-06-12,"Uki selalu memberi jalan terbaik untuk bertemu dengan pasangan ,, https://uki.booyah.cc/mobile/ #uki #ukiapp",6972861462784003329,https://www.tiktok.com/@syahrizal067/video/6972861462784003329?lang=en,113300,0,350,1,"['uki', 'ukiapp']"
dhytashl18,87300,2021-06-12,Nah kalian udah pakai UKI app belum? yuk download uki app sekarang & temukan pasangan yang cocok! #uki #ukiapp #fyp #foryourpage #dialog,6972846121961966850,https://www.tiktok.com/@dhytashl18/video/6972846121961966850?lang=en,102500,6,462,12,"['uki', 'ukiapp', 'fyp', 'foryourpage', 'dialog']"
doa_ayumi,35900,2021-06-12,"#uki #ukiapp  jadi sepupu gw dateng, ngrengek dia curhat,,untung ada uki,, uki bs jd solusi",6972750555152256257,https://www.tiktok.com/@doa_ayumi/video/6972750555152256257?lang=en,115100,1,566,14,"['uki', 'ukiapp']"
imha042,184,2021-06-12,"yuk download uki skrng,di sana kamu bisa dapatkan tman ngobrol lohh.#uki #ukiaap",6972767418129108225,https://www.tiktok.com/@imha042/video/6972767418129108225?lang=en,3136,0,121,1,"['uki', 'ukiaap']"
niken_zulia,112500,2021-06-12,direstui dong #uki #ukiapp,6972748003522170114,https://www.tiktok.com/@niken_zulia/video/6972748003522170114?lang=en,100500,78,635,68,"['uki', 'ukiapp']"
zyosephr,14700,2021-06-11,Tunggu apa lagi! buruan download UKI guys! https://uki.booyah.cc/mobile/ #uki #ukiapp,6972428284193754369,https://www.tiktok.com/@zyosephr/video/6972428284193754369?lang=en,105500,147,1087,42,"['uki', 'ukiapp']"
cleoglasses17,159,2021-06-12,punya sepepu bawel banget nih Masalah jodoh mah gampang donwload Ukiapp sekarang temuin jodoh kamu Disana #ukiapp  #ukiappdownload,6972777431467920642,https://www.tiktok.com/@cleoglasses17/video/6972777431467920642?lang=en,101300,3,1042,20,"['ukiapp', 'ukiappdownload']"
febyres27,8952,2021-06-12,Akhirnya direstui orang tua. download uki yaa #uki #ukiapp #fyp,6972778862686047489,https://www.tiktok.com/@febyres27/video/6972778862686047489?lang=en,103300,0,259,22,"['uki', 'ukiapp', 'fyp']"
febyres27,8952,2021-06-12,Sepupu curhat. Solusinya yaa Uki dong #uki #ukiapp #fyp,6972780092581874946,https://www.tiktok.com/@febyres27/video/6972780092581874946?lang=en,113400,0,423,21,"['uki', 'ukiapp', 'fyp']"
